10 6.620360826537455e-10
10.001750175017502 6.751134521850733e-10
10.003500350035004 6.876628260032461e-10
10.005250525052505 6.996579137183357e-10
10.007000700070007 7.110883246893525e-10
10.00875087508751 7.219603331608409e-10
10.010501050105011 7.322974874618779e-10
10.012251225122512 7.421410545893148e-10
10.014001400140014 7.515502929090005e-10
10.015751575157516 7.606025471980875e-10
10.017501750175018 7.693931618049594e-10
10.019251925192519 7.780352093082747e-10
10.021002100210021 7.866590336993203e-10
10.022752275227523 7.954116087778825e-10
10.024502450245025 8.04455714127801e-10
10.026252625262526 8.139689327081615e-10
10.028002800280028 8.241424757473311e-10
10.02975297529753 8.351798422427793e-10
10.031503150315032 8.472953219388174e-10
10.033253325332533 8.607123521594218e-10
10.035003500350035 8.756617403041178e-10
10.036753675367537 8.923797651566396e-10
10.03850385038504 9.111061713976257e-10
10.04025402540254 9.32082072841368e-10
10.042004200420042 9.555477809240394e-10
10.043754375437544 9.817405758449122e-10
10.045504550455046 1.0108924384975082e-09
10.047254725472547 1.0432277619138133e-09
10.049004900490049 1.0789610613776453e-09
10.050755075507551 1.1182947026382563e-09
10.052505250525053 1.1614166677679377e-09
10.054255425542554 1.2084983781548516e-09
10.056005600560056 1.2596925939068363e-09
10.057755775577558 1.3151314085608857e-09
10.05950595059506 1.3749243574488853e-09
10.06125612561256 1.439156657369751e-09
10.063006300630063 1.5078875943612757e-09
10.064756475647565 1.5811490753598496e-09
10.066506650665067 1.6589443583928332e-09
10.068256825682568 1.7412469746695817e-09
10.07000700070007 1.827999854539495e-09
10.071757175717572 1.919114667770675e-09
10.073507350735074 2.0144713869950416e-09
10.075257525752574 2.1139180814651356e-09
10.077007700770077 2.2172709464956705e-09
10.078757875787579 2.3243145721307665e-09
10.080508050805081 2.4348024527021863e-09
10.082258225822581 2.548457737035125e-09
10.084008400840084 2.664974217139686e-09
10.085758575857586 2.7840175513031454e-09
10.087508750875088 2.9052267156016927e-09
10.089258925892588 3.028215675974873e-09
10.09100910091009 3.152575271190811e-09
10.092759275927593 3.277875295267568e-09
10.094509450945095 3.4036667662437732e-09
10.096259625962595 3.5294843666007533e-09
10.098009800980098 3.654849039161309e-09
10.0997599759976 3.7792707209246666e-09
10.101510151015102 3.902251196074474e-09
10.103260326032602 4.0232870482967304e-09
10.105010501050105 4.14187269161567e-09
10.106760676067607 4.2575034581658845e-09
10.108510851085109 4.369678720715884e-09
10.110261026102611 4.4779050273089725e-09
10.112011201120112 4.581699225125486e-09
10.113761376137614 4.6805915505879454e-09
10.115511551155116 4.774128662820986e-09
10.117261726172618 4.861876597862373e-09
10.119011901190119 4.943423621471041e-09
10.12076207620762 5.018382959018449e-09
10.122512251225123 5.0863953817514745e-09
10.124262426242625 5.147131629691681e-09
10.126012601260125 5.20029465256613e-09
10.127762776277628 5.2456216514511805e-09
10.12951295129513 5.282885905235333e-09
10.131263126312632 5.311898367562983e-09
10.133013301330132 5.3325090215973445e-09
10.134763476347635 5.344607981718585e-09
10.136513651365137 5.348126333147195e-09
10.138263826382639 5.343036702430373e-09
10.14001400140014 5.329353553739032e-09
10.141764176417642 5.307133207979552e-09
10.143514351435144 5.2764735838094996e-09
10.145264526452646 5.237513661743571e-09
10.147014701470146 5.190432674630511e-09
10.148764876487649 5.13544902985396e-09
10.15051505150515 5.072818970646038e-09
10.152265226522653 5.002834985883923e-09
10.154015401540153 4.925823979650758e-09
10.155765576557656 4.842145213669191e-09
10.157515751575158 4.752188037443091e-09
10.15926592659266 4.656369422554549e-09
10.16101610161016 4.555131319048281e-09
10.162766276627663 4.448937853182698e-09
10.164516451645165 4.338272387025022e-09
10.166266626662667 4.223634461399699e-09
10.168016801680167 4.105536644572502e-09
10.16976697669767 3.984501309741848e-09
10.171517151715172 3.861057364923254e-09
10.173267326732674 3.73573695913727e-09
10.175017501750174 3.6090721889513946e-09
10.176767676767676 3.481591829372962e-09
10.178517851785179 3.353818112855524e-09
10.18026802680268 3.226263579747698e-09
10.182018201820181 3.0994280229102094e-09
10.183768376837683 2.973795548432263e-09
10.185518551855186 2.849831773423865e-09
10.187268726872688 2.7279811807282442e-09
10.189018901890188 2.6086646491249238e-09
10.19076907690769 2.492277176161718e-09
10.192519251925193 2.3791858092055146e-09
10.194269426942695 2.2697277986071853e-09
10.196019601960195 2.1642089851083845e-09
10.197769776977697 2.0629024317227395e-09
10.1995199519952 1.9660473083841143e-09
10.201270127012702 1.873848035624373e-09
10.203020302030202 1.786473691495919e-09
10.204770477047704 1.7040576838540936e-09
10.206520652065207 1.6266976880287565e-09
10.208270827082709 1.5544558478091546e-09
10.21002100210021 1.4873592356084707e-09
10.211771177117711 1.4254005656402448e-09
10.213521352135214 1.3685391519725162e-09
